MESH_ID	Dict_MESH
D006481	{'D007239': 3, 'D000079426': 2, 'D017282': 1, 'D006481': 0, 'D014777': 2, 'D001102': 1, 'D012327': 2, 'D018178': 2, 'D018177': 1, 'D006482': 1}
D006484	{'D002318': 2, 'D014652': 1, 'D006484': 0, 'D004066': 4, 'D005767': 3, 'D007410': 2, 'D012002': 1}
D006486	{'D009750': 4, 'D008659': 3, 'D019189': 2, 'D019190': 1, 'D006486': 0}
D006498	{'D013514': 2, 'D013505': 1, 'D006498': 0}
D006501	{'D009750': 3, 'D008659': 2, 'D001928': 1, 'D006501': 0, 'D009422': 4, 'D002493': 3, 'D001927': 2, 'D004066': 4, 'D008107': 3, 'D048550': 2, 'D017093': 1}
D006502	{'D002318': 5, 'D014652': 4, 'D016769': 3, 'D013927': 2, 'D020246': 1, 'D006502': 0, 'D004066': 2, 'D008107': 1}
D006504	{'D002318': 2, 'D014652': 1, 'D006504': 0, 'D004066': 2, 'D008107': 1}
D006505	{'D004066': 2, 'D008107': 1, 'D006505': 0}
D006506	{'D007239': 3, 'D014777': 2, 'D006525': 1, 'D006506': 0, 'D012327': 3, 'D010850': 2, 'D004769': 1, 'D004066': 4, 'D008107': 3, 'D006505': 2}
D006509	{'D007239': 3, 'D003141': 2, 'D000086982': 1, 'D006509': 0, 'D014777': 2, 'D004266': 2, 'D018347': 1, 'D006525': 1, 'D004066': 4, 'D008107': 3, 'D006505': 2}
D006519	{'D064419': 5, 'D019966': 4, 'D019973': 3, 'D020751': 2, 'D008108': 1, 'D006519': 0, 'D004066': 3, 'D008107': 2, 'D006505': 1}
D006521	{'D004066': 3, 'D008107': 2, 'D006505': 1, 'D006521': 0, 'D013568': 4, 'D010335': 3, 'D020969': 2, 'D002908': 1}
D006526	{'D007239': 3, 'D003141': 2, 'D000086982': 1, 'D006526': 0, 'D014777': 2, 'D006525': 1, 'D012327': 2, 'D018178': 1, 'D004066': 4, 'D008107': 3, 'D006505': 2}
D006527	{'D009358': 3, 'D030342': 2, 'D020271': 1, 'D006527': 0, 'D008661': 2, 'D020739': 1, 'D008664': 1, 'D009750': 4, 'D008659': 3, 'D001928': 2, 'D009422': 3, 'D002493': 2, 'D001927': 2, 'D001480': 1, 'D009069': 1, 'D019636': 2, 'D004066': 2, 'D008107': 1}
D006528	{'D009369': 4, 'D009370': 4, 'D009375': 3, 'D002277': 2, 'D000230': 1, 'D006528': 0, 'D009371': 3, 'D004067': 2, 'D008113': 1, 'D004066': 3, 'D008107': 2}
D006529	{'D013568': 3, 'D020763': 2, 'D006984': 1, 'D006529': 0, 'D004066': 2, 'D008107': 1}
D006530	{'D004066': 2, 'D008107': 1, 'D006530': 0, 'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D007674': 1, 'D052801': 3}
D006547	{'D013568': 2, 'D020763': 1, 'D006547': 0}
D006548	{'D013568': 4, 'D020763': 3, 'D006547': 2, 'D000082122': 1, 'D006548': 0}
D006550	{'D013568': 4, 'D020763': 3, 'D006547': 2, 'D046449': 1, 'D006550': 0}
D006551	{'D013568': 5, 'D020763': 4, 'D006547': 3, 'D000082122': 2, 'D006548': 1, 'D006551': 0}
D006552	{'D013568': 4, 'D020763': 3, 'D006547': 2, 'D046449': 1, 'D006552': 0}
D006553	{'D013568': 3, 'D020763': 2, 'D006547': 1, 'D006553': 0}
D006554	{'D009358': 2, 'D007232': 1, 'D006554': 0, 'D013568': 5, 'D020763': 4, 'D006547': 3, 'D046449': 2, 'D006555': 1}
D006557	{'D007239': 6, 'D014777': 5, 'D012327': 4, 'D010850': 3, 'D004769': 2, 'D003384': 1, 'D006557': 0, 'D004457': 1}
D006558	{'D007239': 3, 'D003141': 3, 'D012749': 2, 'D015229': 1, 'D006558': 0, 'D014777': 2, 'D004266': 3, 'D006566': 2, 'D006561': 1, 'D000091642': 3, 'D005261': 3, 'D052776': 2, 'D005831': 1, 'D000091662': 2, 'D005832': 1, 'D052801': 2}
D006559	{'D017437': 3, 'D012871': 2, 'D012872': 1, 'D006559': 0, 'D000091642': 3, 'D005261': 2, 'D011248': 1}
D006561	{'D017437': 4, 'D012871': 3, 'D012874': 2, 'D017193': 1, 'D006561': 0, 'D007239': 3, 'D014777': 2, 'D004266': 2, 'D006566': 1}
D006562	{'D007239': 5, 'D014777': 4, 'D004266': 3, 'D006566': 2, 'D000073618': 1, 'D006562': 0}
D006566	{'D007239': 3, 'D014777': 2, 'D004266': 1, 'D006566': 0}
D006606	{'D013568': 3, 'D012816': 2, 'D012817': 1, 'D006606': 0}
D006623	{'D002318': 3, 'D014652': 2, 'D000798': 1, 'D006623': 0, 'D009358': 3, 'D000013': 3, 'D000015': 2, 'D000072661': 1, 'D030342': 2, 'D009422': 2, 'D020752': 1}
D006627	{'D009358': 3, 'D000013': 2, 'D004065': 1, 'D006627': 0, 'D004066': 2, 'D005767': 4, 'D007410': 3, 'D003108': 2, 'D008531': 1}
D006628	{'D017437': 3, 'D012871': 2, 'D006201': 1, 'D006628': 0, 'D013568': 3, 'D012816': 2, 'D014770': 1}
D006646	{'D006425': 3, 'D008206': 2, 'D015614': 1, 'D006646': 0, 'D012140': 3, 'D008171': 2, 'D017563': 1}
D006653	{'D010811': 3, 'D001690': 2, 'D000715': 1, 'D006653': 0}
D006660	{'D007239': 3, 'D001423': 2, 'D009181': 1, 'D006660': 0}
D006677	{'D001523': 2, 'D010554': 1, 'D006677': 0}
D006689	{'D009369': 3, 'D009370': 2, 'D008223': 1, 'D006689': 0, 'D006425': 4, 'D008206': 3, 'D008232': 2, 'D007154': 4, 'D007160': 3}
D006708	{'D012942': 3, 'D003418': 2, 'D003415': 1, 'D006708': 0, 'D012961': 2, 'D012940': 1}
D006712	{'D009358': 4, 'D030342': 3, 'D008661': 2, 'D000592': 2, 'D020138': 1, 'D006712': 0, 'D020739': 1, 'D017437': 2, 'D003240': 1, 'D009750': 4, 'D008659': 3, 'D001928': 2, 'D009422': 5, 'D002493': 4, 'D001927': 3}
D006716	{'D001520': 4, 'D001519': 3, 'D012725': 2, 'D019529': 1, 'D006716': 0, 'D012101': 3, 'D055703': 2}
D006726	{'D005128': 2, 'D015817': 2, 'D015818': 1, 'D006726': 0, 'D005141': 1, 'D007239': 3, 'D001423': 3, 'D001424': 2}
D006732	{'D005128': 3, 'D011681': 2, 'D015877': 1, 'D006732': 0, 'D013568': 5, 'D012816': 4, 'D009461': 3, 'D009422': 2, 'D001342': 1}
D006791	{'D001520': 2, 'D004644': 1, 'D006791': 0}
D006810	{'D014947': 2, 'D001134': 1, 'D006810': 0, 'D050723': 1}
D006815	{'D001520': 3, 'D009042': 2, 'D004328': 1, 'D006815': 0, 'D010829': 3, 'D000066888': 2, 'D009747': 1, 'D055688': 2, 'D004068': 1}
D006816	{'D009358': 3, 'D030342': 2, 'D020271': 1, 'D006816': 0, 'D001523': 3, 'D019965': 2, 'D003072': 1, 'D003704': 1, 'D009422': 3, 'D002493': 3, 'D001927': 2, 'D001480': 1, 'D009069': 3, 'D020820': 2, 'D002819': 1, 'D019636': 2}
D006820	{'D002241': 3, 'D011134': 2, 'D006025': 1, 'D006820': 0}
D006828	{'D009369': 4, 'D009370': 4, 'D009373': 3, 'D014328': 2, 'D031901': 1, 'D006828': 0, 'D011252': 3, 'D000091642': 6, 'D005261': 5, 'D011248': 4}
D006831	{'D000091642': 3, 'D005261': 2, 'D011248': 1, 'D006831': 0}
D006832	{'D009358': 3, 'D000013': 2, 'D009421': 1, 'D006832': 0, 'D009422': 2}
D006833	{'D009140': 2, 'D007592': 1, 'D006833': 0}
D006848	{'D000091642': 3, 'D000091662': 2, 'D005832': 1, 'D006848': 0, 'D052801': 2}
D006849	{'D009422': 3, 'D002493': 2, 'D001927': 1, 'D006849': 0}
D006850	{'D009422': 4, 'D002493': 3, 'D001927': 2, 'D006849': 1, 'D006850': 0}
D006869	{'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D007674': 1, 'D006869': 0, 'D052801': 3}
D006871	{'D005128': 2, 'D005124': 1, 'D006871': 0, 'D009798': 3, 'D005901': 2, 'D005902': 1, 'D009358': 2, 'D000013': 2, 'D007232': 1}
D006872	{'D012140': 2, 'D010995': 1, 'D006872': 0}
D006876	{'D012140': 2, 'D010995': 1, 'D006876': 0}
D006925	{'D007239': 4, 'D010272': 3, 'D006373': 2, 'D002590': 1, 'D006925': 0}
D006929	{'D004700': 3, 'D000307': 2, 'D000308': 1, 'D006929': 0}
D006930	{'D013568': 5, 'D012816': 4, 'D009461': 3, 'D012678': 2, 'D020886': 1, 'D006930': 0, 'D009422': 4}
D006932	{'D013568': 2, 'D010335': 1, 'D006932': 0}
D006934	{'D009750': 3, 'D008659': 2, 'D002128': 1, 'D006934': 0, 'D014883': 1}
D006935	{'D013568': 3, 'D012816': 2, 'D012818': 1, 'D006935': 0}
D006936	{'D009057': 2, 'D014076': 1, 'D006936': 0}
D006937	{'D009750': 5, 'D008659': 4, 'D052439': 3, 'D050171': 2, 'D006949': 1, 'D006937': 0}
D006938	{'D009358': 4, 'D030342': 3, 'D008661': 2, 'D008052': 1, 'D006938': 0, 'D009750': 4, 'D008659': 3, 'D052439': 2, 'D050171': 3, 'D006949': 2, 'D006951': 1}
D006939	{'D013568': 5, 'D012816': 4, 'D012817': 3, 'D014839': 2, 'D048968': 1, 'D006939': 0, 'D000091642': 4, 'D005261': 3, 'D011248': 2}
D006943	{'D009750': 3, 'D008659': 2, 'D044882': 1, 'D006943': 0}
D006945	{'D017437': 3, 'D012871': 2, 'D013543': 1, 'D006945': 0}
D006946	{'D009750': 3, 'D008659': 2, 'D044882': 1, 'D006946': 0}
D006947	{'D009750': 3, 'D008659': 2, 'D014883': 1, 'D006947': 0}
D006948	{'D013568': 4, 'D012816': 3, 'D009461': 2, 'D020820': 1, 'D006948': 0, 'D009422': 3}
D006949	{'D009750': 4, 'D008659': 3, 'D052439': 2, 'D050171': 1, 'D006949': 0}
D006952	{'D009358': 4, 'D030342': 3, 'D008661': 2, 'D008052': 1, 'D006952': 0, 'D009750': 4, 'D008659': 3, 'D052439': 2, 'D050171': 3, 'D006949': 2, 'D006951': 1}
D006953	{'D009358': 4, 'D030342': 3, 'D008661': 2, 'D008052': 1, 'D006953': 0, 'D009750': 4, 'D008659': 3, 'D052439': 2, 'D050171': 3, 'D006949': 2, 'D006951': 1, 'D015228': 1}
D006954	{'D009358': 4, 'D030342': 3, 'D008661': 2, 'D008052': 1, 'D006954': 0, 'D009750': 4, 'D008659': 3, 'D052439': 2, 'D050171': 3, 'D006949': 2, 'D006951': 1, 'D015228': 1}
D006955	{'D009750': 3, 'D008659': 2, 'D014883': 1, 'D006955': 0}
D006956	{'D005128': 2, 'D012030': 1, 'D006956': 0}
D006958	{'D009140': 3, 'D001847': 2, 'D001848': 2, 'D010009': 1, 'D006958': 0, 'D015576': 1, 'D009358': 2, 'D007232': 1}
D006959	{'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D007674': 1, 'D006959': 0, 'D052801': 3}
D006960	{'D009358': 4, 'D030342': 3, 'D008661': 2, 'D002239': 1, 'D006960': 0, 'D009750': 4, 'D008659': 3, 'D000091642': 4, 'D005261': 5, 'D052776': 4, 'D014570': 3, 'D007674': 2, 'D006959': 1, 'D052801': 4}
D006961	{'D004700': 2, 'D010279': 1, 'D006961': 0}
D006962	{'D004700': 3, 'D010279': 2, 'D006961': 1, 'D006962': 0}
D006963	{'D013568': 3, 'D012816': 2, 'D012817': 1, 'D006963': 0}
D006964	{'D004700': 2, 'D010900': 1, 'D006964': 0, 'D009422': 5, 'D002493': 4, 'D001927': 3, 'D007027': 2}
D006965	{'D013568': 2, 'D010335': 1, 'D006965': 0}
D006966	{'D004700': 3, 'D010900': 2, 'D006964': 1, 'D006966': 0, 'D009422': 6, 'D002493': 5, 'D001927': 4, 'D007027': 3}
D006967	{'D007154': 1, 'D006967': 0}
D006969	{'D007154': 2, 'D006967': 1, 'D006969': 0}
D006970	{'D001523': 4, 'D012893': 3, 'D020920': 2, 'D020919': 1, 'D006970': 0, 'D009422': 4}
D006971	{'D006425': 3, 'D008206': 2, 'D013158': 1, 'D006971': 0}
D006972	{'D009140': 4, 'D001847': 4, 'D001848': 3, 'D004413': 2, 'D003394': 1, 'D006972': 0, 'D009139': 3, 'D019465': 2, 'D009358': 5, 'D000013': 4}
D006973	{'D002318': 2, 'D014652': 1, 'D006973': 0}
D006974	{'D002318': 3, 'D014652': 2, 'D006973': 1, 'D006974': 0}
D006975	{'D004066': 2, 'D008107': 1, 'D006975': 0}
D006976	{'D002318': 3, 'D014652': 2, 'D006973': 1, 'D006976': 0, 'D012140': 2, 'D008171': 1}
D006977	{'D002318': 3, 'D014652': 2, 'D006973': 1, 'D006977': 0, 'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D007674': 1, 'D052801': 3}
D006978	{'D002318': 4, 'D014652': 3, 'D006973': 2, 'D006977': 1, 'D006978': 0, 'D000091642': 4, 'D005261': 5, 'D052776': 4, 'D014570': 3, 'D007674': 2, 'D052801': 4}
D006980	{'D004700': 2, 'D013959': 1, 'D006980': 0}
D006983	{'D017437': 3, 'D012871': 2, 'D006201': 1, 'D006983': 0}
D006984	{'D013568': 2, 'D020763': 1, 'D006984': 0}
D006985	{'D013568': 3, 'D012816': 2, 'D012818': 1, 'D006985': 0, 'D012140': 2, 'D012120': 1}
D006986	{'D009750': 2, 'D009748': 1, 'D006986': 0}
D006994	{'D004700': 3, 'D000307': 2, 'D000309': 1, 'D006994': 0}
D006996	{'D009750': 3, 'D008659': 2, 'D002128': 1, 'D006996': 0, 'D014883': 1}
D006998	{'D001523': 2, 'D013001': 1, 'D006998': 0}
D007003	{'D009750': 3, 'D008659': 2, 'D044882': 1, 'D007003': 0}
D007006	{'D004700': 2, 'D006058': 1, 'D007006': 0}
D007007	{'D017437': 3, 'D012871': 2, 'D013543': 1, 'D007007': 0}
D007008	{'D009750': 3, 'D008659': 2, 'D014883': 1, 'D007008': 0}
D007009	{'D009358': 4, 'D030342': 3, 'D008661': 2, 'D008052': 1, 'D007009': 0, 'D009750': 4, 'D008659': 3, 'D052439': 2, 'D050171': 1}
D007010	{'D009750': 3, 'D008659': 2, 'D014883': 1, 'D007010': 0}
D007011	{'D004700': 2, 'D010279': 1, 'D007011': 0}
D007012	{'D009057': 3, 'D010608': 2, 'D010610': 1, 'D007012': 0, 'D010038': 3, 'D010039': 2, 'D009369': 5, 'D009371': 4, 'D006258': 3}
D007014	{'D009358': 4, 'D030342': 3, 'D008661': 2, 'D008664': 1, 'D007014': 0, 'D009750': 4, 'D008659': 3}
D007015	{'D009358': 3, 'D030342': 2, 'D008661': 2, 'D008664': 1, 'D007015': 0, 'D015499': 1, 'D009750': 4, 'D008659': 3, 'D010760': 2, 'D017674': 1, 'D000091642': 4, 'D005261': 5, 'D052776': 4, 'D014570': 3, 'D007674': 2, 'D052801': 4}
D007016	{'D013514': 2, 'D013507': 1, 'D007016': 0, 'D019635': 1}
D007018	{'D004700': 2, 'D010900': 1, 'D007018': 0, 'D009422': 5, 'D002493': 4, 'D001927': 3, 'D007027': 2}
D007019	{'D006425': 3, 'D006402': 2, 'D001796': 1, 'D007019': 0}
D007020	{'D006425': 3, 'D006402': 2, 'D001778': 2, 'D025861': 1, 'D007020': 0, 'D020147': 1, 'D006474': 1, 'D009358': 3, 'D030342': 2}
D007021	{'D009358': 3, 'D000013': 2, 'D014564': 1, 'D007021': 0, 'D000091642': 2, 'D005261': 3, 'D052776': 2, 'D000091662': 3, 'D005832': 2, 'D010409': 1, 'D052801': 2}
D007022	{'D002318': 2, 'D014652': 1, 'D007022': 0}
D007024	{'D002318': 3, 'D014652': 2, 'D007022': 1, 'D007024': 0, 'D009422': 4, 'D001342': 3, 'D054969': 2, 'D054971': 1}
D007027	{'D009422': 3, 'D002493': 2, 'D001927': 1, 'D007027': 0}
D007035	{'D013568': 3, 'D012816': 2, 'D001832': 1, 'D007035': 0}
D007037	{'D004700': 2, 'D013959': 1, 'D007037': 0}
D007039	{'D017437': 3, 'D012871': 2, 'D006201': 1, 'D007039': 0}
D007040	{'D013568': 3, 'D012816': 2, 'D012818': 1, 'D007040': 0, 'D012140': 3, 'D012120': 2, 'D012131': 1}
D007044	{'D013514': 3, 'D013519': 2, 'D013509': 1, 'D007044': 0}
D007057	{'D009358': 2, 'D000013': 2, 'D012868': 1, 'D007057': 0, 'D007232': 1, 'D017437': 3, 'D012871': 2, 'D007642': 1}
D007079	{'D004066': 4, 'D005767': 3, 'D005759': 2, 'D004751': 1, 'D007079': 0, 'D007410': 2, 'D007077': 1}
D007088	{'D013568': 5, 'D012816': 4, 'D009461': 3, 'D019954': 2, 'D010468': 1, 'D007088': 0, 'D001520': 3, 'D011579': 3, 'D008606': 2, 'D010465': 1, 'D009422': 4}
D007102	{'D017437': 3, 'D012871': 2, 'D005534': 1, 'D007102': 0}
D007108	{'D055633': 2, 'D056747': 1, 'D007108': 0}
D007119	{'D006425': 3, 'D008206': 2, 'D000072281': 1, 'D007119': 0, 'D008232': 1, 'D007154': 3, 'D007160': 2}
D007136	{'D000602': 4, 'D011506': 3, 'D001798': 2, 'D007162': 1, 'D007136': 0, 'D012712': 1, 'D005916': 2}
D007154	{'D007154': 0}
D007159	{'D003933': 3, 'D019937': 2, 'D019411': 1, 'D007159': 0, 'D008919': 2, 'D007158': 1}
D007167	{'D013812': 3, 'D001691': 2, 'D056747': 1, 'D007167': 0}
D007169	{'D017437': 5, 'D012871': 4, 'D012874': 3, 'D017192': 2, 'D013207': 1, 'D007169': 0, 'D007239': 4, 'D001423': 4, 'D001424': 3, 'D016908': 2, 'D013203': 2, 'D013290': 1}
D007172	{'D001523': 2, 'D020018': 1, 'D007172': 0, 'D000091642': 3, 'D000091662': 2, 'D005832': 1, 'D012735': 1, 'D052801': 2}
D007174	{'D001523': 1, 'D007174': 0}
D007177	{'D009750': 3, 'D008659': 2, 'D014883': 1, 'D007177': 0, 'D004700': 2, 'D010900': 1, 'D009422': 5, 'D002493': 4, 'D001927': 3, 'D007027': 2}
D007179	{'D012942': 3, 'D012961': 2, 'D012940': 1, 'D007179': 0}
D007223	{'D009272': 2, 'D009273': 1, 'D007223': 0}
D007230	{'D009272': 4, 'D009273': 3, 'D007223': 2, 'D007231': 1, 'D007230': 0}
D007238	{'D013568': 3, 'D010335': 2, 'D007511': 1, 'D007238': 0, 'D009336': 1}
D007239	{'D007239': 0}
D007244	{'D006425': 3, 'D006402': 2, 'D007960': 1, 'D007244': 0, 'D008206': 2, 'D008232': 1, 'D007154': 3, 'D007160': 2, 'D007239': 5, 'D014777': 4, 'D004266': 3, 'D006566': 2, 'D020031': 1}
D007246	{'D000091642': 2, 'D000091662': 1, 'D007246': 0}
D007247	{'D000091642': 3, 'D005261': 3, 'D052776': 2, 'D005831': 1, 'D007247': 0, 'D000091662': 2, 'D007246': 1}
D007248	{'D000091642': 3, 'D000091662': 2, 'D005832': 1, 'D007248': 0, 'D007246': 1, 'D052801': 2}
D007249	{'D013568': 2, 'D010335': 1, 'D007249': 0}
D007251	{'D007239': 2, 'D012141': 1, 'D007251': 0, 'D014777': 3, 'D012327': 2, 'D009976': 1, 'D012140': 2}
D007270	{'D013812': 4, 'D004358': 3, 'D004333': 2, 'D007267': 1, 'D007270': 0}
D007319	{'D001523': 4, 'D012893': 3, 'D020920': 2, 'D020919': 1, 'D007319': 0, 'D009422': 4}
D007333	{'D009750': 4, 'D008659': 3, 'D044882': 2, 'D006946': 1, 'D007333': 0, 'D010829': 4, 'D002620': 3, 'D000069437': 2, 'D004351': 1}
D007340	{'D004700': 4, 'D004701': 3, 'D010190': 2, 'D007516': 1, 'D007340': 0, 'D009369': 5, 'D009370': 4, 'D009375': 3, 'D000236': 2, 'D009371': 4, 'D004067': 3, 'D004066': 4, 'D010182': 3}
D007383	{'D013568': 2, 'D012816': 1, 'D007383': 0, 'D002318': 4, 'D014652': 3, 'D016491': 2, 'D058729': 1}
D007385	{'D013812': 4, 'D058109': 3, 'D012121': 2, 'D011175': 1, 'D007385': 0, 'D012138': 3}
D007402	{'D017437': 3, 'D012871': 2, 'D003872': 1, 'D007402': 0, 'D017443': 1}
D007405	{'D009140': 3, 'D001847': 2, 'D013122': 1, 'D007405': 0, 'D013568': 3, 'D020763': 2, 'D006547': 1}
D007409	{'D009358': 3, 'D000013': 2, 'D004065': 1, 'D007409': 0, 'D004066': 2, 'D005767': 2, 'D007410': 1}
D007410	{'D004066': 2, 'D005767': 1, 'D007410': 0}
D007412	{'D013568': 4, 'D020763': 3, 'D005402': 2, 'D016154': 1, 'D007412': 0, 'D004066': 2, 'D005767': 2, 'D007410': 1}
D007414	{'D009369': 4, 'D009371': 3, 'D004067': 2, 'D005770': 1, 'D007414': 0, 'D004066': 3, 'D005767': 2, 'D007410': 1}
D007415	{'D004066': 3, 'D005767': 2, 'D007410': 1, 'D007415': 0}
D007416	{'D004066': 3, 'D005767': 2, 'D007410': 1, 'D007416': 0}
D007417	{'D013568': 3, 'D020763': 2, 'D011127': 1, 'D007417': 0}
D007418	{'D004066': 5, 'D005767': 4, 'D007410': 3, 'D007415': 2, 'D045823': 1, 'D007418': 0}
D007429	{'D009799': 1, 'D007429': 0}
D007441	{'D013812': 2, 'D007440': 1, 'D007441': 0, 'D008919': 2}
D007442	{'D013812': 2, 'D058109': 1, 'D007442': 0, 'D007440': 1, 'D008919': 2}
D007443	{'D004066': 4, 'D005767': 3, 'D007410': 2, 'D007415': 1, 'D007443': 0}
D007499	{'D005128': 2, 'D014603': 1, 'D007499': 0}
D007500	{'D005128': 3, 'D014603': 2, 'D007499': 1, 'D007500': 0, 'D014605': 3, 'D015864': 2, 'D014606': 1}
D007508	{'D001520': 3, 'D004644': 2, 'D000339': 1, 'D007508': 0}
D007511	{'D013568': 2, 'D010335': 1, 'D007511': 0}
D007516	{'D004700': 3, 'D004701': 2, 'D010190': 1, 'D007516': 0, 'D009369': 4, 'D009370': 3, 'D009375': 2, 'D000236': 1, 'D009371': 3, 'D004067': 2, 'D004066': 3, 'D010182': 2}
D007562	{'D001523': 3, 'D019965': 2, 'D003704': 1, 'D007562': 0, 'D007239': 3, 'D002494': 2, 'D017096': 1, 'D009422': 4, 'D002493': 3, 'D001927': 2}
D007565	{'D013568': 3, 'D010335': 2, 'D006932': 1, 'D007565': 0, 'D012816': 2, 'D012877': 1}
D007566	{'D009358': 4, 'D030342': 3, 'D008661': 2, 'D006933': 1, 'D007566': 0, 'D007232': 3, 'D051556': 2, 'D007567': 1, 'D009750': 4, 'D008659': 3, 'D013568': 4, 'D010335': 3, 'D020969': 2, 'D002908': 1}
D007567	{'D009358': 3, 'D007232': 2, 'D051556': 1, 'D007567': 0, 'D013568': 4, 'D010335': 3, 'D006932': 2}
D007570	{'D009369': 3, 'D003560': 2, 'D001845': 1, 'D007570': 0, 'D009140': 2, 'D007571': 1, 'D009057': 2}
D007571	{'D009140': 1, 'D007571': 0, 'D009057': 1}
D007572	{'D014947': 3, 'D050723': 2, 'D012887': 1, 'D007572': 0, 'D020196': 4, 'D006259': 3, 'D005151': 2, 'D008446': 1, 'D009422': 5}
D007582	{'D013514': 3, 'D013505': 2, 'D004766': 1, 'D007582': 0, 'D010030': 2}
D007589	{'D006425': 4, 'D006402': 3, 'D007960': 2, 'D010585': 1, 'D007589': 0, 'D009358': 3, 'D030342': 2, 'D000081207': 1, 'D007154': 3, 'D007153': 2}
D007592	{'D009140': 1, 'D007592': 0}
D007593	{'D009140': 2, 'D007592': 1, 'D007593': 0}
D007617	{'D017437': 5, 'D012871': 4, 'D012874': 3, 'D017193': 2, 'D006561': 1, 'D007617': 0, 'D007239': 4, 'D014777': 3, 'D004266': 3, 'D006566': 2}
D007619	{'D010038': 2, 'D002925': 1, 'D007619': 0, 'D002318': 4, 'D018376': 3, 'D006330': 2, 'D003914': 1, 'D006331': 3, 'D009358': 2, 'D000013': 2, 'D000015': 3, 'D000072661': 2, 'D015619': 1, 'D012857': 2, 'D030342': 1, 'D012140': 2, 'D001982': 2, 'D001987': 1}
D007625	{'D005128': 4, 'D015835': 3, 'D009886': 2, 'D017246': 1, 'D007625': 0, 'D012164': 4, 'D012162': 3, 'D058499': 2, 'D012174': 1, 'D009140': 4, 'D009135': 3, 'D017240': 2, 'D002318': 3, 'D006331': 2, 'D009202': 1, 'D009750': 5, 'D008659': 4, 'D028361': 3, 'D013568': 5, 'D012816': 5, 'D009461': 4, 'D010243': 3, 'D009422': 5, 'D003389': 4, 'D009468': 4, 'D010335': 4, 'D020969': 3, 'D002908': 2}
D007634	{'D005128': 2, 'D003316': 1, 'D007634': 0}
D007636	{'D017437': 2, 'D012871': 1, 'D007636': 0}
D007640	{'D005128': 2, 'D003316': 1, 'D007640': 0}
D007642	{'D017437': 2, 'D012871': 1, 'D007642': 0}
D007644	{'D009358': 3, 'D030342': 2, 'D012873': 1, 'D007644': 0, 'D017437': 3, 'D012871': 2, 'D007642': 1}
D007645	{'D009358': 3, 'D030342': 2, 'D012873': 1, 'D007645': 0, 'D017437': 3, 'D012871': 2, 'D007642': 1}
D007647	{'D006425': 3, 'D006402': 2, 'D004899': 1, 'D007647': 0, 'D009358': 3, 'D007232': 2, 'D009750': 3, 'D008659': 2, 'D001928': 1, 'D007154': 2, 'D013568': 3, 'D010335': 2, 'D006932': 1, 'D009422': 4, 'D002493': 3, 'D001927': 2}
D007662	{'D009750': 4, 'D008659': 3, 'D000137': 2, 'D000138': 1, 'D007662': 0}
D007673	{'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D007674': 1, 'D007673': 0, 'D052801': 3}
D007674	{'D000091642': 2, 'D005261': 3, 'D052776': 2, 'D014570': 1, 'D007674': 0, 'D052801': 2}
D007676	{'D000091642': 5, 'D005261': 6, 'D052776': 5, 'D014570': 4, 'D007674': 3, 'D051437': 2, 'D051436': 1, 'D007676': 0, 'D052801': 5, 'D013568': 5, 'D010335': 4, 'D020969': 3, 'D002908': 2}
D007680	{'D009369': 4, 'D009371': 3, 'D014565': 2, 'D014571': 1, 'D007680': 0, 'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D007674': 1, 'D052801': 3}
D007681	{'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D007674': 1, 'D007681': 0, 'D052801': 3}
D007690	{'D009358': 3, 'D000013': 2, 'D000015': 1, 'D007690': 0, 'D030342': 2, 'D000072661': 1, 'D000091642': 4, 'D005261': 5, 'D052776': 4, 'D014570': 3, 'D007674': 2, 'D052177': 1, 'D052801': 4}
D007706	{'D009422': 5, 'D002493': 4, 'D001927': 3, 'D001928': 2, 'D020739': 1, 'D007706': 0, 'D009461': 4, 'D019954': 3, 'D008607': 2, 'D038901': 1, 'D009358': 4, 'D030342': 3, 'D040181': 2, 'D020271': 2, 'D008661': 2, 'D008664': 1, 'D017437': 3, 'D012871': 2, 'D006201': 1, 'D009750': 4, 'D008659': 3}
D007710	{'D007239': 5, 'D001423': 4, 'D001424': 3, 'D016905': 2, 'D004756': 1, 'D007710': 0}
D007713	{'D009358': 5, 'D000013': 4, 'D025063': 3, 'D025064': 2, 'D058533': 1, 'D007713': 0, 'D014564': 3, 'D012734': 2, 'D030342': 4, 'D004700': 3, 'D006058': 2, 'D007006': 1, 'D000091642': 4, 'D005261': 5, 'D052776': 4, 'D052801': 4}
D007714	{'D009140': 2, 'D001847': 3, 'D001848': 2, 'D004413': 1, 'D007714': 0, 'D009139': 1, 'D009358': 3, 'D000013': 2}
D007715	{'D002318': 3, 'D014652': 2, 'D000798': 1, 'D007715': 0}
